group	type	value	Mean	SD
Negative	Metabolism	10484.7798	10628.19832719866	7525.107795880233
Negative	Metabolism	10468.8822	10628.19832719866	7525.107795880233
Negative	Metabolism	10848.1435	10628.19832719866	7525.107795880233
Negative	Metabolism	9869.544	10628.19832719866	7525.107795880233
Negative	Metabolism	9111.8782	10628.19832719866	7525.107795880233
Negative	Metabolism	10205.1278	10628.19832719866	7525.107795880233
Negative	Metabolism	6967.9768	10628.19832719866	7525.107795880233
Negative	Metabolism	7499.595	10628.19832719866	7525.107795880233
Negative	Metabolism	11184.7285	10628.19832719866	7525.107795880233
Negative	Metabolism	7646.7452	10628.19832719866	7525.107795880233
Negative	Metabolism	7246.5353	10628.19832719866	7525.107795880233
Negative	Metabolism	11677.2467	10628.19832719866	7525.107795880233
Negative	Metabolism	11752.8055	10628.19832719866	7525.107795880233
Negative	Metabolism	6892.8358	10628.19832719866	7525.107795880233
Negative	Metabolism	7916.887	10628.19832719866	7525.107795880233
Negative	Metabolism	8436.6397	10628.19832719866	7525.107795880233
Negative	Metabolism	10297.2385	10628.19832719866	7525.107795880233
Negative	Metabolism	8996.749	10628.19832719866	7525.107795880233
Negative	Metabolism	9325.655	10628.19832719866	7525.107795880233
Negative	Metabolism	10021.317	10628.19832719866	7525.107795880233
Negative	Metabolism	8753.348	10628.19832719866	7525.107795880233
Negative	Metabolism	9261.2908	10628.19832719866	7525.107795880233
Negative	Metabolism	7297.5878	10628.19832719866	7525.107795880233
Negative	Metabolism	9043.9342	10628.19832719866	7525.107795880233
Negative	Metabolism	8868.3448	10628.19832719866	7525.107795880233
Negative	Metabolism	6308.4648	10628.19832719866	7525.107795880233
Negative	Metabolism	7491.1192	10628.19832719866	7525.107795880233
Negative	Metabolism	11394.3905	10628.19832719866	7525.107795880233
Negative	Metabolism	8199.3972	10628.19832719866	7525.107795880233
Negative	Metabolism	9331.3168	10628.19832719866	7525.107795880233
Negative	Metabolism	7728.7565	10628.19832719866	7525.107795880233
Negative	Metabolism	8529.5965	10628.19832719866	7525.107795880233
Negative	Metabolism	7730.8828	10628.19832719866	7525.107795880233
Negative	Metabolism	8585.0605	10628.19832719866	7525.107795880233
Negative	Metabolism	6085.5022	10628.19832719866	7525.107795880233
Negative	Metabolism	9515.607	10628.19832719866	7525.107795880233
Negative	Metabolism	6351.6935	10628.19832719866	7525.107795880233
Negative	Metabolism	9961.955	10628.19832719866	7525.107795880233
Negative	Metabolism	6520.945	10628.19832719866	7525.107795880233
Negative	Metabolism	4328.3867	10628.19832719866	7525.107795880233
Negative	Metabolism	2289.3983	10628.19832719866	7525.107795880233
Negative	Metabolism	5097.0833	10628.19832719866	7525.107795880233
Negative	Metabolism	2547.5133	10628.19832719866	7525.107795880233
Negative	Metabolism	10080.485	10628.19832719866	7525.107795880233
Negative	Metabolism	8658.1083	10628.19832719866	7525.107795880233
Negative	Metabolism	1056.675	10628.19832719866	7525.107795880233
Negative	Metabolism	1335.6767	10628.19832719866	7525.107795880233
Negative	Metabolism	5019.5617	10628.19832719866	7525.107795880233
Negative	Metabolism	2108.2083	10628.19832719866	7525.107795880233
Negative	Metabolism	1457.0283	10628.19832719866	7525.107795880233
Negative	Metabolism	3795.9967	10628.19832719866	7525.107795880233
Negative	Metabolism	3480.135	10628.19832719866	7525.107795880233
Negative	Metabolism	2882.6367	10628.19832719866	7525.107795880233
Negative	Metabolism	3663.5567	10628.19832719866	7525.107795880233
Negative	Metabolism	8215.0783	10628.19832719866	7525.107795880233
Negative	Metabolism	8609.9367	10628.19832719866	7525.107795880233
Negative	Metabolism	5349.715	10628.19832719866	7525.107795880233
Negative	Metabolism	9441.475	10628.19832719866	7525.107795880233
Negative	Metabolism	9262.5	10628.19832719866	7525.107795880233
Negative	Metabolism	8402.735	10628.19832719866	7525.107795880233
Negative	Metabolism	6264.2883	10628.19832719866	7525.107795880233
Negative	Metabolism	1650.415	10628.19832719866	7525.107795880233
Negative	Metabolism	10184.7633	10628.19832719866	7525.107795880233
Negative	Metabolism	8923.3783	10628.19832719866	7525.107795880233
Negative	Metabolism	623.6983	10628.19832719866	7525.107795880233
Negative	Metabolism	2127.9717	10628.19832719866	7525.107795880233
Negative	Metabolism	3117.66	10628.19832719866	7525.107795880233
Negative	Metabolism	2544.315	10628.19832719866	7525.107795880233
Negative	Metabolism	2051.8933	10628.19832719866	7525.107795880233
Negative	Metabolism	1280.5817	10628.19832719866	7525.107795880233
Negative	Metabolism	4064.7117	10628.19832719866	7525.107795880233
Negative	Metabolism	3374.4517	10628.19832719866	7525.107795880233
Negative	Metabolism	6587.4283	10628.19832719866	7525.107795880233
Negative	Metabolism	2545.0067	10628.19832719866	7525.107795880233
Negative	Metabolism	7758.5467	10628.19832719866	7525.107795880233
Negative	Metabolism	2792.395	10628.19832719866	7525.107795880233
Negative	Metabolism	1740.8635	10628.19832719866	7525.107795880233
Negative	Metabolism	1927.8410000000001	10628.19832719866	7525.107795880233
Negative	Metabolism	1208.0345	10628.19832719866	7525.107795880233
Negative	Metabolism	1292.7830000000001	10628.19832719866	7525.107795880233
Negative	Metabolism	1380.727	10628.19832719866	7525.107795880233
Negative	Metabolism	2277.4885	10628.19832719866	7525.107795880233
Negative	Metabolism	1805.1125	10628.19832719866	7525.107795880233
Negative	Metabolism	1420.251	10628.19832719866	7525.107795880233
Negative	Metabolism	452.46	10628.19832719866	7525.107795880233
Negative	Metabolism	518.8245	10628.19832719866	7525.107795880233
Negative	Metabolism	1340.1025	10628.19832719866	7525.107795880233
Negative	Metabolism	811.4225	10628.19832719866	7525.107795880233
Negative	Metabolism	710.3689999999999	10628.19832719866	7525.107795880233
Negative	Metabolism	1327.249	10628.19832719866	7525.107795880233
Negative	Metabolism	1206.5635	10628.19832719866	7525.107795880233
Negative	Metabolism	785.493	10628.19832719866	7525.107795880233
Negative	Metabolism	1124.6775	10628.19832719866	7525.107795880233
Negative	Metabolism	1154.5925	10628.19832719866	7525.107795880233
Negative	Metabolism	1410.7195	10628.19832719866	7525.107795880233
Negative	Metabolism	996.312	10628.19832719866	7525.107795880233
Negative	Metabolism	1546.807	10628.19832719866	7525.107795880233
Negative	Metabolism	1528.504	10628.19832719866	7525.107795880233
Negative	Metabolism	1221.3545	10628.19832719866	7525.107795880233
Negative	Metabolism	1729.2435	10628.19832719866	7525.107795880233
Negative	Metabolism	754.77	10628.19832719866	7525.107795880233
Negative	Metabolism	1936.0375	10628.19832719866	7525.107795880233
Negative	Metabolism	1847.129	10628.19832719866	7525.107795880233
Negative	Metabolism	311.3145	10628.19832719866	7525.107795880233
Negative	Metabolism	773.1025	10628.19832719866	7525.107795880233
Negative	Metabolism	1224.976	10628.19832719866	7525.107795880233
Negative	Metabolism	958.9325	10628.19832719866	7525.107795880233
Negative	Metabolism	1272.0910000000001	10628.19832719866	7525.107795880233
Negative	Metabolism	483.5025	10628.19832719866	7525.107795880233
Negative	Metabolism	1512.7275	10628.19832719866	7525.107795880233
Negative	Metabolism	904.9475	10628.19832719866	7525.107795880233
Negative	Metabolism	1403.9095	10628.19832719866	7525.107795880233
Negative	Metabolism	388.577	10628.19832719866	7525.107795880233
Negative	Metabolism	1531.058	10628.19832719866	7525.107795880233
Negative	Metabolism	445.2455	10628.19832719866	7525.107795880233
Negative	Metabolism	19049.0473	10628.19832719866	7525.107795880233
Negative	Metabolism	19220.8262	10628.19832719866	7525.107795880233
Negative	Metabolism	19518.7935	10628.19832719866	7525.107795880233
Negative	Metabolism	19225.7481	10628.19832719866	7525.107795880233
Negative	Metabolism	19479.893	10628.19832719866	7525.107795880233
Negative	Metabolism	16908.5446	10628.19832719866	7525.107795880233
Negative	Metabolism	18674.3424	10628.19832719866	7525.107795880233
Negative	Metabolism	19805.1746	10628.19832719866	7525.107795880233
Negative	Metabolism	19254.3608	10628.19832719866	7525.107795880233
Negative	Metabolism	17151.2462	10628.19832719866	7525.107795880233
Negative	Metabolism	19943.4235	10628.19832719866	7525.107795880233
Negative	Metabolism	18163.5173	10628.19832719866	7525.107795880233
Negative	Metabolism	18554.2386	10628.19832719866	7525.107795880233
Negative	Metabolism	20780.9605	10628.19832719866	7525.107795880233
Negative	Metabolism	21307.1895	10628.19832719866	7525.107795880233
Negative	Metabolism	19167.6462	10628.19832719866	7525.107795880233
Negative	Metabolism	18298.0378	10628.19832719866	7525.107795880233
Negative	Metabolism	19218.2935	10628.19832719866	7525.107795880233
Negative	Metabolism	19817.5038	10628.19832719866	7525.107795880233
Negative	Metabolism	19010.7976	10628.19832719866	7525.107795880233
Negative	Metabolism	19299.03	10628.19832719866	7525.107795880233
Negative	Metabolism	19089.6132	10628.19832719866	7525.107795880233
Negative	Metabolism	18770.3835	10628.19832719866	7525.107795880233
Negative	Metabolism	19263.05	10628.19832719866	7525.107795880233
Negative	Metabolism	17745.2695	10628.19832719866	7525.107795880233
Negative	Metabolism	18430.5027	10628.19832719866	7525.107795880233
Negative	Metabolism	18154.7789	10628.19832719866	7525.107795880233
Negative	Metabolism	18710.1216	10628.19832719866	7525.107795880233
Negative	Metabolism	18960.1686	10628.19832719866	7525.107795880233
Negative	Metabolism	20671.567	10628.19832719866	7525.107795880233
Negative	Metabolism	17014.7127	10628.19832719866	7525.107795880233
Negative	Metabolism	21709.6078	10628.19832719866	7525.107795880233
Negative	Metabolism	18057.8695	10628.19832719866	7525.107795880233
Negative	Metabolism	18556.0265	10628.19832719866	7525.107795880233
Negative	Metabolism	19184.1881	10628.19832719866	7525.107795880233
Negative	Metabolism	19068.9624	10628.19832719866	7525.107795880233
Negative	Metabolism	17982.7292	10628.19832719866	7525.107795880233
Negative	Metabolism	19539.8724	10628.19832719866	7525.107795880233
Negative	Metabolism	18776.4635	10628.19832719866	7525.107795880233
Negative	Metabolism	4029.18	10628.19832719866	7525.107795880233
Negative	Metabolism	5468.1614	10628.19832719866	7525.107795880233
Negative	Metabolism	6929.4443	10628.19832719866	7525.107795880233
Negative	Metabolism	9121.2914	10628.19832719866	7525.107795880233
Negative	Metabolism	6897.8386	10628.19832719866	7525.107795880233
Negative	Metabolism	8694.3914	10628.19832719866	7525.107795880233
Negative	Metabolism	2217.87	10628.19832719866	7525.107795880233
Negative	Metabolism	3834.8486	10628.19832719866	7525.107795880233
Negative	Metabolism	5189.2043	10628.19832719866	7525.107795880233
Negative	Metabolism	5151.83	10628.19832719866	7525.107795880233
Negative	Metabolism	7432.5471	10628.19832719866	7525.107795880233
Negative	Metabolism	3394.9443	10628.19832719866	7525.107795880233
Negative	Metabolism	3869.5314	10628.19832719866	7525.107795880233
Negative	Metabolism	9466.01	10628.19832719866	7525.107795880233
Negative	Metabolism	8956.19	10628.19832719866	7525.107795880233
Negative	Metabolism	4002.2671	10628.19832719866	7525.107795880233
Negative	Metabolism	3587.1214	10628.19832719866	7525.107795880233
Negative	Metabolism	2874.9971	10628.19832719866	7525.107795880233
Negative	Metabolism	3841.3271	10628.19832719866	7525.107795880233
Negative	Metabolism	1968.9943	10628.19832719866	7525.107795880233
Negative	Metabolism	3736.6229	10628.19832719866	7525.107795880233
Negative	Metabolism	3502.7643	10628.19832719866	7525.107795880233
Negative	Metabolism	2893.7129	10628.19832719866	7525.107795880233
Negative	Metabolism	3175.2843	10628.19832719866	7525.107795880233
Negative	Metabolism	3697.3557	10628.19832719866	7525.107795880233
Negative	Metabolism	1844.5614	10628.19832719866	7525.107795880233
Negative	Metabolism	2801.6257	10628.19832719866	7525.107795880233
Negative	Metabolism	4799.81	10628.19832719866	7525.107795880233
Negative	Metabolism	3996.6986	10628.19832719866	7525.107795880233
Negative	Metabolism	9134.6943	10628.19832719866	7525.107795880233
Negative	Metabolism	5452.5157	10628.19832719866	7525.107795880233
Negative	Metabolism	3291.2643	10628.19832719866	7525.107795880233
Negative	Metabolism	5258.1514	10628.19832719866	7525.107795880233
Negative	Metabolism	4221.9157	10628.19832719866	7525.107795880233
Negative	Metabolism	4062.92	10628.19832719866	7525.107795880233
Negative	Metabolism	2493.1357	10628.19832719866	7525.107795880233
Negative	Metabolism	3637.0386	10628.19832719866	7525.107795880233
Negative	Metabolism	4082.1914	10628.19832719866	7525.107795880233
Negative	Metabolism	3606.0529	10628.19832719866	7525.107795880233
Negative	Metabolism	2066.804	10628.19832719866	7525.107795880233
Negative	Metabolism	2760.488	10628.19832719866	7525.107795880233
Negative	Metabolism	3419.05	10628.19832719866	7525.107795880233
Negative	Metabolism	4492.76	10628.19832719866	7525.107795880233
Negative	Metabolism	3349.0559999999996	10628.19832719866	7525.107795880233
Negative	Metabolism	4194.92	10628.19832719866	7525.107795880233
Negative	Metabolism	1105.316	10628.19832719866	7525.107795880233
Negative	Metabolism	1670.95	10628.19832719866	7525.107795880233
Negative	Metabolism	3036.038	10628.19832719866	7525.107795880233
Negative	Metabolism	2577.325	10628.19832719866	7525.107795880233
Negative	Metabolism	3582.425	10628.19832719866	7525.107795880233
Negative	Metabolism	1886.495	10628.19832719866	7525.107795880233
Negative	Metabolism	2315.417	10628.19832719866	7525.107795880233
Negative	Metabolism	4573.529	10628.19832719866	7525.107795880233
Negative	Metabolism	4378.874	10628.19832719866	7525.107795880233
Negative	Metabolism	2202.005	10628.19832719866	7525.107795880233
Negative	Metabolism	1947.734	10628.19832719866	7525.107795880233
Negative	Metabolism	1705.146	10628.19832719866	7525.107795880233
Negative	Metabolism	1775.4089999999999	10628.19832719866	7525.107795880233
Negative	Metabolism	908.457	10628.19832719866	7525.107795880233
Negative	Metabolism	2067.953	10628.19832719866	7525.107795880233
Negative	Metabolism	1671.4489999999998	10628.19832719866	7525.107795880233
Negative	Metabolism	1599.161	10628.19832719866	7525.107795880233
Negative	Metabolism	1513.882	10628.19832719866	7525.107795880233
Negative	Metabolism	2160.34	10628.19832719866	7525.107795880233
Negative	Metabolism	876.066	10628.19832719866	7525.107795880233
Negative	Metabolism	1296.181	10628.19832719866	7525.107795880233
Negative	Metabolism	2934.341	10628.19832719866	7525.107795880233
Negative	Metabolism	2269.215	10628.19832719866	7525.107795880233
Negative	Metabolism	4490.458	10628.19832719866	7525.107795880233
Negative	Metabolism	2584.891	10628.19832719866	7525.107795880233
Negative	Metabolism	1429.1779999999999	10628.19832719866	7525.107795880233
Negative	Metabolism	2619.075	10628.19832719866	7525.107795880233
Negative	Metabolism	1852.1429999999998	10628.19832719866	7525.107795880233
Negative	Metabolism	2360.835	10628.19832719866	7525.107795880233
Negative	Metabolism	1448.953	10628.19832719866	7525.107795880233
Negative	Metabolism	2299.181	10628.19832719866	7525.107795880233
Negative	Metabolism	2092.735	10628.19832719866	7525.107795880233
Negative	Metabolism	2235.139	10628.19832719866	7525.107795880233
Negative	Metabolism	10473.3329	10628.19832719866	7525.107795880233
Negative	Metabolism	9910.9357	10628.19832719866	7525.107795880233
Negative	Metabolism	10192.3029	10628.19832719866	7525.107795880233
Negative	Metabolism	9714.6814	10628.19832719866	7525.107795880233
Negative	Metabolism	10361.885	10628.19832719866	7525.107795880233
Negative	Metabolism	7925.0836	10628.19832719866	7525.107795880233
Negative	Metabolism	10120.9114	10628.19832719866	7525.107795880233
Negative	Metabolism	10561.7993	10628.19832719866	7525.107795880233
Negative	Metabolism	8245.5943	10628.19832719866	7525.107795880233
Negative	Metabolism	7807.725	10628.19832719866	7525.107795880233
Negative	Metabolism	10668.0479	10628.19832719866	7525.107795880233
Negative	Metabolism	8879.8929	10628.19832719866	7525.107795880233
Negative	Metabolism	8955.0121	10628.19832719866	7525.107795880233
Negative	Metabolism	10941.9693	10628.19832719866	7525.107795880233
Negative	Metabolism	11089.2264	10628.19832719866	7525.107795880233
Negative	Metabolism	7964.1529	10628.19832719866	7525.107795880233
Negative	Metabolism	8707.0571	10628.19832719866	7525.107795880233
Negative	Metabolism	10090.71	10628.19832719866	7525.107795880233
Negative	Metabolism	10556.8114	10628.19832719866	7525.107795880233
Negative	Metabolism	9529.9643	10628.19832719866	7525.107795880233
Negative	Metabolism	10398.6936	10628.19832719866	7525.107795880233
Negative	Metabolism	10596.0771	10628.19832719866	7525.107795880233
Negative	Metabolism	10054.5114	10628.19832719866	7525.107795880233
Negative	Metabolism	9778.1307	10628.19832719866	7525.107795880233
Negative	Metabolism	8913.7993	10628.19832719866	7525.107795880233
Negative	Metabolism	9985.2479	10628.19832719866	7525.107795880233
Negative	Metabolism	9412.2707	10628.19832719866	7525.107795880233
Negative	Metabolism	7790.6243	10628.19832719866	7525.107795880233
Negative	Metabolism	8583.4236	10628.19832719866	7525.107795880233
Negative	Metabolism	10849.3443	10628.19832719866	7525.107795880233
Negative	Metabolism	8750.0329	10628.19832719866	7525.107795880233
Negative	Metabolism	10727.2486	10628.19832719866	7525.107795880233
Negative	Metabolism	8165.4407	10628.19832719866	7525.107795880233
Negative	Metabolism	8439.6329	10628.19832719866	7525.107795880233
Negative	Metabolism	8951.74	10628.19832719866	7525.107795880233
Negative	Metabolism	9658.7821	10628.19832719866	7525.107795880233
Negative	Metabolism	7269.1071	10628.19832719866	7525.107795880233
Negative	Metabolism	10132.7957	10628.19832719866	7525.107795880233
Negative	Metabolism	7675.3229	10628.19832719866	7525.107795880233
Negative	Metabolism	1573.9647	10628.19832719866	7525.107795880233
Negative	Metabolism	1431.3671	10628.19832719866	7525.107795880233
Negative	Metabolism	1289.5194	10628.19832719866	7525.107795880233
Negative	Metabolism	1028.0306	10628.19832719866	7525.107795880233
Negative	Metabolism	1433.0965	10628.19832719866	7525.107795880233
Negative	Metabolism	886.4488	10628.19832719866	7525.107795880233
Negative	Metabolism	1591.1312	10628.19832719866	7525.107795880233
Negative	Metabolism	1854.4276	10628.19832719866	7525.107795880233
Negative	Metabolism	464.19	10628.19832719866	7525.107795880233
Negative	Metabolism	395.0371	10628.19832719866	7525.107795880233
Negative	Metabolism	1470.6459	10628.19832719866	7525.107795880233
Negative	Metabolism	894.3076	10628.19832719866	7525.107795880233
Negative	Metabolism	670.2318	10628.19832719866	7525.107795880233
Negative	Metabolism	1391.0224	10628.19832719866	7525.107795880233
Negative	Metabolism	1611.4006	10628.19832719866	7525.107795880233
Negative	Metabolism	584.0488	10628.19832719866	7525.107795880233
Negative	Metabolism	982.7518	10628.19832719866	7525.107795880233
Negative	Metabolism	1383.3588	10628.19832719866	7525.107795880233
Negative	Metabolism	1862.3318	10628.19832719866	7525.107795880233
Negative	Metabolism	1103.4459	10628.19832719866	7525.107795880233
Negative	Metabolism	1448.1324	10628.19832719866	7525.107795880233
Negative	Metabolism	1851.5818	10628.19832719866	7525.107795880233
Negative	Metabolism	1498.3053	10628.19832719866	7525.107795880233
Negative	Metabolism	1285.4382	10628.19832719866	7525.107795880233
Negative	Metabolism	705.7	10628.19832719866	7525.107795880233
Negative	Metabolism	1584.2724	10628.19832719866	7525.107795880233
Negative	Metabolism	1456.5212	10628.19832719866	7525.107795880233
Negative	Metabolism	286.9012	10628.19832719866	7525.107795880233
Negative	Metabolism	780.3976	10628.19832719866	7525.107795880233
Negative	Metabolism	1314.3141	10628.19832719866	7525.107795880233
Negative	Metabolism	1439.4888	10628.19832719866	7525.107795880233
Negative	Metabolism	840.6229	10628.19832719866	7525.107795880233
Negative	Metabolism	346.27	10628.19832719866	7525.107795880233
Negative	Metabolism	1168.7806	10628.19832719866	7525.107795880233
Negative	Metabolism	848.0671	10628.19832719866	7525.107795880233
Negative	Metabolism	1484.9782	10628.19832719866	7525.107795880233
Negative	Metabolism	228.2459	10628.19832719866	7525.107795880233
Negative	Metabolism	1330.51	10628.19832719866	7525.107795880233
Negative	Metabolism	342.7594	10628.19832719866	7525.107795880233
Negative	Metabolism	12121.8023	10628.19832719866	7525.107795880233
Negative	Metabolism	11446.9108	10628.19832719866	7525.107795880233
Negative	Metabolism	9584.7915	10628.19832719866	7525.107795880233
Negative	Metabolism	7989.9092	10628.19832719866	7525.107795880233
Negative	Metabolism	10289.19	10628.19832719866	7525.107795880233
Negative	Metabolism	7315.1054	10628.19832719866	7525.107795880233
Negative	Metabolism	12103.8646	10628.19832719866	7525.107795880233
Negative	Metabolism	13751.8823	10628.19832719866	7525.107795880233
Negative	Metabolism	5829.3123	10628.19832719866	7525.107795880233
Negative	Metabolism	6332.4377	10628.19832719866	7525.107795880233
Negative	Metabolism	10414.0292	10628.19832719866	7525.107795880233
Negative	Metabolism	8216.7469	10628.19832719866	7525.107795880233
Negative	Metabolism	7594.4962	10628.19832719866	7525.107795880233
Negative	Metabolism	9905.1492	10628.19832719866	7525.107795880233
Negative	Metabolism	11433.6769	10628.19832719866	7525.107795880233
Negative	Metabolism	7917.0762	10628.19832719866	7525.107795880233
Negative	Metabolism	8484.3854	10628.19832719866	7525.107795880233
Negative	Metabolism	10833.7454	10628.19832719866	7525.107795880233
Negative	Metabolism	13804.1323	10628.19832719866	7525.107795880233
Negative	Metabolism	9379.7008	10628.19832719866	7525.107795880233
Negative	Metabolism	11405.2908	10628.19832719866	7525.107795880233
Negative	Metabolism	13168.1192	10628.19832719866	7525.107795880233
Negative	Metabolism	11336.7946	10628.19832719866	7525.107795880233
Negative	Metabolism	11089.4115	10628.19832719866	7525.107795880233
Negative	Metabolism	7729.5123	10628.19832719866	7525.107795880233
Negative	Metabolism	11983.1931	10628.19832719866	7525.107795880233
Negative	Metabolism	11425.1162	10628.19832719866	7525.107795880233
Negative	Metabolism	5032.8377	10628.19832719866	7525.107795880233
Negative	Metabolism	7546.7054	10628.19832719866	7525.107795880233
Negative	Metabolism	9420.4815	10628.19832719866	7525.107795880233
Negative	Metabolism	8041.2323	10628.19832719866	7525.107795880233
Negative	Metabolism	11943.8146	10628.19832719866	7525.107795880233
Negative	Metabolism	6461.7392	10628.19832719866	7525.107795880233
Negative	Metabolism	9538.2615	10628.19832719866	7525.107795880233
Negative	Metabolism	7983.1538	10628.19832719866	7525.107795880233
Negative	Metabolism	11321.0346	10628.19832719866	7525.107795880233
Negative	Metabolism	6294.2738	10628.19832719866	7525.107795880233
Negative	Metabolism	11117.7854	10628.19832719866	7525.107795880233
Negative	Metabolism	6815.1015	10628.19832719866	7525.107795880233
Negative	Metabolism	6281.937	10628.19832719866	7525.107795880233
Negative	Metabolism	6144.9967	10628.19832719866	7525.107795880233
Negative	Metabolism	5519.4363	10628.19832719866	7525.107795880233
Negative	Metabolism	4666.8513	10628.19832719866	7525.107795880233
Negative	Metabolism	5948.0493	10628.19832719866	7525.107795880233
Negative	Metabolism	4075.3443	10628.19832719866	7525.107795880233
Negative	Metabolism	6113.5587	10628.19832719866	7525.107795880233
Negative	Metabolism	7692.378000000001	10628.19832719866	7525.107795880233
Negative	Metabolism	2954.687	10628.19832719866	7525.107795880233
Negative	Metabolism	2846.5623	10628.19832719866	7525.107795880233
Negative	Metabolism	6085.637	10628.19832719866	7525.107795880233
Negative	Metabolism	4463.8463	10628.19832719866	7525.107795880233
Negative	Metabolism	4027.598	10628.19832719866	7525.107795880233
Negative	Metabolism	5852.29	10628.19832719866	7525.107795880233
Negative	Metabolism	6933.5243	10628.19832719866	7525.107795880233
Negative	Metabolism	2949.7793	10628.19832719866	7525.107795880233
Negative	Metabolism	4614.4357	10628.19832719866	7525.107795880233
Negative	Metabolism	5676.969	10628.19832719866	7525.107795880233
Negative	Metabolism	7899.6613	10628.19832719866	7525.107795880233
Negative	Metabolism	4622.9257	10628.19832719866	7525.107795880233
Negative	Metabolism	5947.556	10628.19832719866	7525.107795880233
Negative	Metabolism	7399.638000000001	10628.19832719866	7525.107795880233
Negative	Metabolism	5987.5553	10628.19832719866	7525.107795880233
Negative	Metabolism	5810.8497	10628.19832719866	7525.107795880233
Negative	Metabolism	4112.2533	10628.19832719866	7525.107795880233
Negative	Metabolism	5815.7227	10628.19832719866	7525.107795880233
Negative	Metabolism	5848.73	10628.19832719866	7525.107795880233
Negative	Metabolism	2464.365	10628.19832719866	7525.107795880233
Negative	Metabolism	4058.5697	10628.19832719866	7525.107795880233
Negative	Metabolism	5597.0933	10628.19832719866	7525.107795880233
Negative	Metabolism	5520.906	10628.19832719866	7525.107795880233
Negative	Metabolism	4538.7503	10628.19832719866	7525.107795880233
Negative	Metabolism	2760.6757	10628.19832719866	7525.107795880233
Negative	Metabolism	3828.7803	10628.19832719866	7525.107795880233
Negative	Metabolism	4266.9083	10628.19832719866	7525.107795880233
Negative	Metabolism	5754.0777	10628.19832719866	7525.107795880233
Negative	Metabolism	2582.0277	10628.19832719866	7525.107795880233
Negative	Metabolism	5589.359	10628.19832719866	7525.107795880233
Negative	Metabolism	2731.1957	10628.19832719866	7525.107795880233
Negative	Metabolism	12658.8888	10628.19832719866	7525.107795880233
Negative	Metabolism	14580.6903	10628.19832719866	7525.107795880233
Negative	Metabolism	15927.2112	10628.19832719866	7525.107795880233
Negative	Metabolism	15654.8724	10628.19832719866	7525.107795880233
Negative	Metabolism	16412.3367	10628.19832719866	7525.107795880233
Negative	Metabolism	14178.5582	10628.19832719866	7525.107795880233
Negative	Metabolism	12137.1873	10628.19832719866	7525.107795880233
Negative	Metabolism	15096.6382	10628.19832719866	7525.107795880233
Negative	Metabolism	10546.6736	10628.19832719866	7525.107795880233
Negative	Metabolism	11876.2897	10628.19832719866	7525.107795880233
Negative	Metabolism	16812.4358	10628.19832719866	7525.107795880233
Negative	Metabolism	12676.427	10628.19832719866	7525.107795880233
Negative	Metabolism	11827.1097	10628.19832719866	7525.107795880233
Negative	Metabolism	17621.4088	10628.19832719866	7525.107795880233
Negative	Metabolism	18612.2688	10628.19832719866	7525.107795880233
Negative	Metabolism	10661.163	10628.19832719866	7525.107795880233
Negative	Metabolism	12180.163	10628.19832719866	7525.107795880233
Negative	Metabolism	11709.9718	10628.19832719866	7525.107795880233
Negative	Metabolism	15085.0224	10628.19832719866	7525.107795880233
Negative	Metabolism	13929.8124	10628.19832719866	7525.107795880233
Negative	Metabolism	12100.1558	10628.19832719866	7525.107795880233
Negative	Metabolism	14318.0121	10628.19832719866	7525.107795880233
Negative	Metabolism	12224.5379	10628.19832719866	7525.107795880233
Negative	Metabolism	13551.6909	10628.19832719866	7525.107795880233
Negative	Metabolism	11791.6836	10628.19832719866	7525.107795880233
Negative	Metabolism	11865.3573	10628.19832719866	7525.107795880233
Negative	Metabolism	11445.8936	10628.19832719866	7525.107795880233
Negative	Metabolism	9514.8742	10628.19832719866	7525.107795880233
Negative	Metabolism	11808.2012	10628.19832719866	7525.107795880233
Negative	Metabolism	17505.0152	10628.19832719866	7525.107795880233
Negative	Metabolism	13772.9748	10628.19832719866	7525.107795880233
Negative	Metabolism	17736.4788	10628.19832719866	7525.107795880233
Negative	Metabolism	12578.1203	10628.19832719866	7525.107795880233
Negative	Metabolism	13306.6124	10628.19832719866	7525.107795880233
Negative	Metabolism	11666.3733	10628.19832719866	7525.107795880233
Negative	Metabolism	14806.8097	10628.19832719866	7525.107795880233
Negative	Metabolism	8729.9824	10628.19832719866	7525.107795880233
Negative	Metabolism	13166.0576	10628.19832719866	7525.107795880233
Negative	Metabolism	9452.1633	10628.19832719866	7525.107795880233
Negative	Metabolism	3087.5473	10628.19832719866	7525.107795880233
Negative	Metabolism	4182.0873	10628.19832719866	7525.107795880233
Negative	Metabolism	4703.2027	10628.19832719866	7525.107795880233
Negative	Metabolism	5535.5691	10628.19832719866	7525.107795880233
Negative	Metabolism	4704.7427	10628.19832719866	7525.107795880233
Negative	Metabolism	5336.72	10628.19832719866	7525.107795880233
Negative	Metabolism	2388.1173	10628.19832719866	7525.107795880233
Negative	Metabolism	2995.7891	10628.19832719866	7525.107795880233
Negative	Metabolism	3270.9827	10628.19832719866	7525.107795880233
Negative	Metabolism	3540.8536	10628.19832719866	7525.107795880233
Negative	Metabolism	4980.6	10628.19832719866	7525.107795880233
Negative	Metabolism	2487.0518	10628.19832719866	7525.107795880233
Negative	Metabolism	2573.57	10628.19832719866	7525.107795880233
